ID,Title,TMDB_id,IMGID,Release,Runtime,Genres,Language,Cast,Director,Producer,Writer,Sound Designer,Editor,Director of Photography,Composer,Art Direction,Production Design,Costume Design,Makeup Artist
[Film181872],Time Within Memory,354585,/xPlin4MhqR5ByZlrbfTWJw7nbm0.jpg,1973-02-24,117,Drama,ja,"Takahiro Tamura,Atsuko Kaku,Hisano Yamaoka,Rokkō Toura,Hōsei Komatsu",Tōichirō Narushima,,,,Keiichi Uraoka,Tōichirō Narushima,Toru Takemitsu,Shigenori Shimoishizaka,,,
[Film1818],The Tenant,359098,/xD4ewiV4Y7CzfGLTVWFIY4hsURJ.jpg,1978-06-25,100,,en,"Tony Lo Bianco,Lee Strasberg,Christine Lahti,Julie Bovasso,Danny Aiello",Jud Taylor,,George Rubino,,,,,,,,
[Film182227],Tables d'hiver,474149,/vj2A8axjw4UxU8ZkeXeBwlz1JRV.jpg,1979-12-02,29,Documentary,fr,"Teo Hernández,Gaël Badaud",Teo Hernández,,,,,,,,,,
[Film1829],Zombie Flesh Eaters,7219,/4BpKmmvslnHYZTjZxiJNIhiJuFq.jpg,1979-08-25,91,Horror,it,"Tisa Farrow,Ian McCulloch,Richard Johnson,Olga Karlatos,Al Cliver",Lucio Fulci,"Fabrizio De Angelis,Ugo Tucci",Elisa Briganti,,Vincenzo Tomassi,Sergio Salvati,"Fabio Frizzi,Giorgio Cascio",,Walter Patriarca,Walter Patriarca,Giannetto De Rossi
[Film183202],"Love Me Tenderly, Love Me Wildly",556024,/qhmXCe0OBKc81mK1716kFEH3IQa.jpg,1979-04-28,98,Drama,ja,"Aiko Morishita,Eiji Okuda,Chōichirō Kawarasaki,Morio Kazama,Hiroko Maki",Toshiya Fujita,Akira Miura,,,Osamu Inoue,Yonezô Maeda,Kôhei Shinozaki,Hiroshi Tokuda,,,
[Film1834],Don't Torture a Duckling,49361,/cDSvs1JofUshFpRvZ3swCfUInur.jpg,1972-09-29,105,Horror,it,"Florinda Bolkan,Barbara Bouchet,Tomas Milian,Irene Papas,Marc Porel",Lucio Fulci,,,,Ornella Micheli,Sergio D'Offizi,Riz Ortolani,,Pier Luigi Basile,,"Franco Di Girolamo,Nilo Jacoponi"
[Film1838],The Man Who Sleeps,104086,/2ZqzZ79oMVqSuZGQRFGWGdPSbuH.jpg,1974-04-24,77,Drama,fr,"Jacques Spiesser,Ludmila Mikaël","Georges Perec,Bernard Queysanne",Pierre Neurrisse,,,"Andrée Davanture,Agnès Molinard",,,,,,
[Film18396],Successive Slidings of Pleasure,78071,/yBJoqPs9FL7HvlI1qOLLp9IiC6l.jpg,1974-03-07,102,"Thriller,Fantasy,Horror",fr,"Anicée Alvina,Olga Georges-Picot,Michael Lonsdale,Marianne Eggerickx,Isabelle Huppert",Alain Robbe-Grillet,"André Cohen,Marcel Sébaoun",Alain Robbe-Grillet,Michel Fano,Bob Wade,Yves Lafaye,,,,,
[Film183],Logan's Run,10803,/v3ILN8ROPcrNRJ8S7GH24JyihH8.jpg,1976-06-23,119,"Action,Science Fiction",en,"Michael York,Richard Jordan,Jenny Agutter,Roscoe Lee Browne,Farrah Fawcett",Michael Anderson,Saul David,,,Bob Wyman,Ernest Laszlo,Jerry Goldsmith,Dale Hennesy,Dale Hennesy,Bill Thomas,William Tuttle
[Film1869],Johnny Got His Gun,16328,/ryIY3FPmTtXu9g6W4I69qCdkxKj.jpg,1971-08-04,111,"War,Drama",en,"Timothy Bottoms,Kathy Fields,Marsha Hunt,Jason Robards,Donald Sutherland",Dalton Trumbo,"Luis Buñuel,Bruce Campbell","Luis Buñuel,Dalton Trumbo",,Millie Moore,Jules Brenner,Jerry Fielding,,,,
[Film18906],Right On!,142237,,1970-10-01,78,"History,Documentary,Music",en,"Gylan Kain,Felipe Luciano",Herbert Danska,Herbert Danska,,,,,,,,,
[Film1890],Tout va bien,8071,/o13al7oguvpSDeBId5OjtZmpNAy.jpg,1972-04-28,95,Drama,fr,"Yves Montand,Jane Fonda,Vittorio Caprioli,Elizabeth Chauvin,Castel Casti","Jean-Luc Godard,Jean-Pierre Gorin",Jean-Pierre Rassam,,,"Kenout Peltier,Claudine Merlin",Armand Marco,Paul Beuscher,,Jacques Dugied,,
[Film18918],Executioners From Shaolin,22124,/lTMDWUrL0uagu5qPgh4YjunPgh4.jpg,1977-02-16,98,Action,zh,"Chen Kuan-tai,Lily Li Li-Li,Lo Lieh,Wong Yu,Dave Wong Kit",Lau Kar-leung,Runme Shaw,Ni Kuang,,Chiang Hsing-Lung,,,,,,
[Film18927],The Wolves,,,,,,,,,,,,,,,,,,
[Film189364],One Night Stand,,,,,,,,,,,,,,,,,,
[Film18964],Introduction to Arnold Schoenberg's Accompaniment to a Cinematic Scene,165728,/9oskFbIY21tiaWpMfWVBWCdWPhS.jpg,1973-04-09,15,Documentary,de,"Jean-Marie Straub,Günter Peter Straschek,Danièle Huillet,Peter Nestler",Jean-Marie Straub,"Jean-Marie Straub,Danièle Huillet",,,"Jean-Marie Straub,Danièle Huillet","Renato Berta,Horst Bever",,,,,
[Film18967],Ballad of Orin,195028,/ueHkK92dtgdEMibQniVihfBfvG1.jpg,1977-11-19,118,Drama,ja,"Shima Iwashita,Tomoko Naraoka,Taiji Tonoyama,Tōru Abe,Jun Hamamura",Masahiro Shinoda,,"Masahiro Shinoda,Keiji Hasebe",,Sachiko Yamaji,Kazuo Miyagawa,Toru Takemitsu,Kiyoshi Awazu,,,
[Film1899],Punishment Park,26513,/fPGnMnp80ycqUHdgP1T3nzCyYKe.jpg,1971-05-09,88,"Drama,Thriller",en,"Carmen Argenziano,Kent Foreman,Luke Johnson,Katherine Quittner,Stan Armsted",Peter Watkins,Susan Martin,,Michael C. Moore,"Peter Watkins,Terry Hodel",,,David Hancock,,,Miriam Nunberg
[Film18],The Conversation,592,/wlR8DmatSgA93iRqS6e2seZj4zu.jpg,1974-04-07,113,"Crime,Drama,Mystery",en,"Gene Hackman,John Cazale,Allen Garfield,Frederic Forrest,Cindy Williams",Francis Ford Coppola,Francis Ford Coppola,,Walter Murch,Richard Chew,"Bill Butler,Haskell Wexler",David Shire,,Dean Tavoularis,Aggie Guerard Rodgers,
[Film1908],Edvard Munch,50254,/d35hStdgQUeRzXgHvS1ZK08IzI4.jpg,1974-11-12,221,"Drama,History,TV Movie",no,"Geir Westby,Gro Fraas,Kerstii Allum,Eric Allum,Susan Troldmyr",Peter Watkins,,Peter Watkins,Bjørn Hansen,Peter Watkins,Odd-Geir Sæther,,Grethe Hejer,Grethe Hejer,Ada Skolmen,
[Film19144],A Virgin Among the Living Dead,19095,/vP6ZC7L8CLawIiTx19tXfIuaIuF.jpg,1973-11-15,79,Horror,fr,"Christina von Blanc,Carmen Yazalde,Rosa Palomar,Anne Libert,Howard Vernon",Jesús Franco,"Karl Heinz Mannchen,Marius Lesoeur",Jesús Franco,,Josyane Gibert,José Climent,Bruno Nicolai,,,,Elisenda Villanueva
[Film191837],Chairmen,508790,/5pxkbdKudgiqmWLEKLlfYzOlPJu.jpg,1978-12-01,13,Animation,en,,Jean-Thomas Bédard,Gaston Sarault,Jean-Thomas Bédard,,Jacques Drouin,,,,,,
[Film192362],Inca Light,536921,/8JHOUlZPsxRRVeiyi64JoGzOCyS.jpg,1972-02-08,20,Documentary,en,,Robert Fulton,,,,,,,,,,
[Film19289],Dear Summer Sister,104570,/mdwfW5VZabLZC4NDb7oKS7qrmDz.jpg,1972-08-05,96,Drama,ja,"Hiromi Kurita,Shôji Ishibashi,Lily,Hōsei Komatsu,Taiji Tonoyama",Nagisa Ōshima,,"Nagisa Ōshima,Mamoru Sasaki,Tsutomu Tamura",Tetsuo Yasuda,Keiichi Uraoka,Yasuhiro Yoshioka,,Shigemasa Toda,,,
[Film19293],The Woman Who Powders Herself,104317,/fODh5STzcH8w07zdR8im5bTlGuz.jpg,1972-01-01,18,"Fantasy,Horror,Animation",fr,"Claus-Dieter Reents,Jean-Jacques Choul,Nadine Roussial,Jacques Delbosc d'Auzon",Patrick Bokanowski,,Patrick Bokanowski,,"Patrick Bokanowski,Renée Richard",,,,,,
[Film193191],The Woman Who Invented Love,195015,/xVPk5dKItsccoNl106ZaXkWVfEX.jpg,1979-10-20,100,Drama,pt,"Aldine Muller,Rodolfo Arena,Edgard Franco,Lola Brah,Heloísa Raso",Jean Garrett,Cassiano Esteves,,,Eder Mazzini,Carlos Reichenbach,,,,Toni Fernandes,Ana Paranhos
[Film19323],Les hautes solitudes,149145,/sXx0T1UJXPlSdJZGo0Zd4xzAhTR.jpg,1974-12-15,83,Drama,fr,"Jean Seberg,Nico,Tina Aumont,Laurent Terzieff",Philippe Garrel,Philippe Garrel,,,Philippe Garrel,Philippe Garrel,,,,,
[Film19329],Under the Flag of the Rising Sun,62851,/lBBZNl477SNsAORNjnHyFvprxAd.jpg,1972-03-12,96,"Drama,Mystery,War",ja,"Sachiko Hidari,Tetsurō Tamba,Noboru Mitani,Sanae Nakahara,Yumiko Fujita",Kinji Fukasaku,"Seishi Matsumaru,Shohei Tokizane,Eigasha Shinsei","Kinji Fukasaku,Norio Osada",,Keiichi Uraoka,,,,Tatsuya Irino,,
[Film19418],Demons,86645,/fnPdX6ZgKH0dJZEynzSKr2MPy1z.jpg,1973-02-05,118,Horror,fr,"Anne Libert,Carmen Yazalde,Doris Thomas,Karin Field,Jahangir Ghaffari",Jesús Franco,Victor de Costa,Jesús Franco,,Roberto Fandiño,Raúl Artigot,Jean-Bernard Raiteux,,,,"Elisenda Villa Nueva,Nina Seara"
[Film1948],The Rise and Rise of Michael Rimmer,77882,/tlqAKgTrmafPgii6RBLGv6bmKCi.jpg,1970-11-12,94,"Comedy,Drama",en,"Peter Cook,Denholm Elliott,Arthur Lowe,John Cleese,Vanessa Howard",Kevin Billington,Harry Fine,"Graham Chapman,John Cleese,Peter Cook,Kevin Billington",,,,,,,,
[Film1949],Hapax Legomena I: (nostalgia),132161,/nQBxWgVhXuDzuSIzpknGwoXL3Iy.jpg,1971-11-20,36,,en,Michael Snow,Hollis Frampton,,,,,,,,,,
[Film19571],Eden and After,327246,/oPecPDFuDnspG8jwhwnxzRf0bs2.jpg,1970-09-23,35,,en,,Stan Brakhage,,,,,,,,,,
[Film19576],Night of the Dark Full Moon,29852,/yNHK5ln8K815S1zNeUyqEG8lqC2.jpg,1972-11-01,85,"Thriller,Horror,Mystery",en,"Patrick O'Neal,James Patterson,Mary Woronov,Astrid Heeren,John Carradine",Theodore Gershuny,"Jeffrey Konvitz,Ami Artzi",,,Tom Kennedy,Adam Giffard,Gershon Kingsley,Henry Shrady,,,Pat Pizza
[Film19613],Massacre at Central High,,,,,,,,,,,,,,,,,,
[Film19624],The Mechanic,19403,/qKzUaoxEig5rwtPzY524fyKaRgC.jpg,1972-10-06,100,"Action,Crime,Thriller",en,"Charles Bronson,Jan-Michael Vincent,Keenan Wynn,Jill Ireland,Linda Ridgeway",Michael Winner,"Irwin Winkler,Robert Chartoff",,,"Michael Winner,Frederick Wilson","Richard H. Kline,Robert Paynter",Jerry Fielding,"Herbert Westbrook,Rodger Maus",,,Phil Rhodes
[Film19637],The Illumination,154575,/kZizRcO4SqvDDi2TBo8IciKWOfe.jpg,1973-09-29,87,Drama,pl,"Stanislaw Latallo,Małgorzata Pritulak,Monika Dzienisiewicz-Olbrychska,Jan Skotnicki,Edward Żebrowski",Krzysztof Zanussi,,Krzysztof Zanussi,,Urszula Śliwińska,Edward Kłosiński,Wojciech Kilar,,Stefan Maciag,Anna B. Sheppard,Halina Sieńska
[Film196703],"Beaubourg, centre d'art et de culture Georges Pompidou",315457,/2QKnvLbCnyTaF6elLncHwhXM7NY.jpg,1977-05-01,56,Documentary,fr,,Roberto Rossellini,,,,,,,,,,
[Film19726],The Point,,,,,,,,,,,,,,,,,,
[Film19747],Starcrash,22049,/npJt35Q36aGcTYpcg9epbwQIIkz.jpg,1978-12-21,94,"Fantasy,Science Fiction",it,"Marjoe Gortner,Caroline Munro,Christopher Plummer,David Hasselhoff,Robert Tessier",Luigi Cozzi,"Patrick Wachsberger,Nat Wachsberger",,Massimo Anzellotti,Sergio Montanari,"Roberto D'Ettorre Piazzoli,Paul Beeson",,,Aurelio Crugnola,,
[Film1984],Robin Hood,11886,/1S6oozh9D78aHEc5Z3C9nbGDuVv.jpg,1973-11-08,83,"Animation,Family",en,"Brian Bedford,Phil Harris,Andy Devine,Monica Evans,Peter Ustinov",Wolfgang Reitherman,Wolfgang Reitherman,Ken Anderson,,"Tom Acosta,James Melton","Jean Midre,François Léonard",George Bruns,Don Griffith,,,
[Film19850],Morgiana,53186,/dMGGSBeORcmUtoFH1Z3pwqFn5XM.jpg,1972-09-15,97,"Drama,Horror",cs,"Iva Janžurová,Josef Abrhám,Nina Divíšková,Petr Čepek,Josef Somr",Juraj Herz,,,,Jaromír Janáček,Jaroslav Kučera,Luboš Fišer,,Zbyněk Hloch,Irena Greifová,
[Film1988],Pinchcliffe Grand Prix,492015,/iWnG4MrdUcrJ3dhB2pvwQZjKXIR.jpg,1975-08-28,88,"Adventure,Animation,Comedy,Family",no,"Frank Robert,Kari Simonsen,Toralv Maurstad,Leif Juster,Rolf Just Nilsen",Ivo Caprino,,,Jacob Trier,Ivo Caprino,,Bent Fabricius-Bjerre,,,Gerd Alfsem,
[Film1993],Pat Garrett & Billy the Kid,11577,/vRDvPypWsjGs7spo7G5bz1cSacC.jpg,1973-05-23,106,Western,en,"James Coburn,Kris Kristofferson,Richard Jaeckel,Katy Jurado,Chill Wills",Sam Peckinpah,Gordon Carroll,,,"Roger Spottiswoode,Richard Halsey,Robert L. Wolfe,Garth Craven,David Berlatsky,Tony de Zarraga",John Coquillon,Bob Dylan,Ted Haworth,,,Herbert Smith
[Film1998],The Many Adventures of Winnie the Pooh,250480,/2xwaFVLv5geVrFd81eUttv7OutF.jpg,1977-03-11,74,"Animation,Family",en,"Sterling Holloway,John Fiedler,Junius Matthews,Paul Winchell,Howard Morris","Wolfgang Reitherman,John Lounsbery",Wolfgang Reitherman,,,"Tom Acosta,James Melton",,Buddy Baker,,,,
[Film20023],Mahogany,3554,/rHnquMeqgzXOkk2qckWPY1cyvuL.jpg,1975-10-08,109,"Drama,Romance",en,"Diana Ross,Billy Dee Williams,Anthony Perkins,Marisa Mell,Jean-Pierre Aumont","Berry Gordy,Tony Richardson","Rob Cohen,Jack Ballard",,,"Peter Zinner,Cutry Zinner",David Watkin,Michael Masser,Aurelio Crugnola,,Diana Ross,Gino Zamprioli
[Film20056],Can Dialectics Break Bricks?,31343,/gEMTwhT19wzLHjIWwbBU6ym1Z73.jpg,1973-03-08,90,"Comedy,Action",fr,"Chan Huang Liu,Jason Pai Piao,Raoul Curet,Jacques Thébault,Michèle Grellier","René Viénet,Tu Kuang-chi",,,,,,,,,,
[Film2006],Nashville,3121,/AoJaGGu8pp7jfhpg60poef5DzsJ.jpg,1975-06-11,160,"Drama,Music,Comedy",en,"David Arkin,Barbara Baxley,Ned Beatty,Karen Black,Ronee Blakley",Robert Altman,"Robert Altman,Scott Bushnell,Robert Eggenweiler",,"James E. Webb,Chris McLaughlin","Sidney Levin,Dennis M. Hill",Paul Lohmann,,,,,Marvin C. Thompson
[Film2007],"Race for Your Life, Charlie Brown",31718,/xQNuvbEIRk8ug9aPbpmrYVi2WAJ.jpg,1977-08-24,76,"Family,Animation,Comedy",en,"Duncan Watson,Bill Melendez,Gail Davis,Melanie Kohn,Liam Martin","Phil Roman,Bill Melendez","Bill Melendez,Lee Mendelson",Charles M. Schulz,,"Roger Donley,Chuck McCann",,,,,,
[Film2012],Watership Down,11837,/q9ZcNxfquJbMTd6UfhAlJbmLBts.jpg,1978-10-14,88,"Adventure,Animation,Drama",en,"John Hurt,Richard Briers,Michael Graham Cox,John Bennett,Ralph Richardson",Martin Rosen,Martin Rosen,John Hubley,,Terry Rawlings,,Angela Morley,,,,
[Film20135],The Land That Time Forgot,27085,/2Jtm4aP4kj4vHimFfnLqjnm8LqF.jpg,1974-08-13,90,"Adventure,Fantasy,Science Fiction",en,"Doug McClure,John McEnery,Susan Penhaligon,Keith Barron,Anthony Ainley",Kevin Connor,"Max Rosenberg,Milton Subotsky,John Dark",,,John Ireland,Alan Hume,Douglas Gamley,Bert Davey,Maurice Carter,Julie Harris,
[Film20142],Beautiful Girl Hunter,39863,/3n029M1rCF51hG24sq18D3lMtTw.jpg,1979-10-27,100,"Horror,Thriller",ja,"Yuka Asagiri,Yûko Asuka,Shun Domon,Hiromi Namino,Hiroshi Nawa",Norifumi Suzuki,"Yoshihiro Yûki,Yoshio Murai",,,Osamu Inoue,Masaru Mori,Masayuki Taguchi,Yoshie Kikukawa,,,
[Film2017],Husbands,52105,/qPKIKwyT9htY23JzT10ucuerF4f.jpg,1970-12-01,131,"Comedy,Drama",en,"Ben Gazzara,Peter Falk,John Cassavetes,Jenny Runacre,Jenny Lee Wright",John Cassavetes,Al Ruban,John Cassavetes,,John Cassavetes,Victor J. Kemper,,,,,"Robert Laden,Tommie Manderson"
[Film202200],One Hundred a Day,,,,,,,,,,,,,,,,,,
[Film2022],The Killing of a Chinese Bookie,32040,/clQgmbmBOxvA2NepvijoL7YUCvr.jpg,1976-02-15,135,"Thriller,Crime,Drama",en,"Ben Gazzara,Timothy Carey,Seymour Cassel,Robert Phillips,Morgan Woodward",John Cassavetes,Al Ruban,John Cassavetes,Bo Harwood,Tom Cornwell,"Al Ruban,Mitch Breit",Bo Harwood,Phedon Papamichael,Sam Shaw,,
[Film20258],Earthquake,11123,/6hJorsInxNpj1dIekh6dK6Kh9S6.jpg,1974-01-01,123,"Action,Drama,Thriller",en,"Charlton Heston,Victoria Principal,Ava Gardner,George Kennedy,Lorne Greene",Mark Robson,"Mark Robson,Bernard Donnenfeld","Mario Puzo,George Fox",,Dorothy Spencer,Philip H. Lathrop,John Williams,E. Preston Ames,Alexander Golitzen,,
[Film202604],Cristaux,,,,,,,,,,,,,,,,,,
[Film2026],Opening Night,33665,/7NYSr8Z6xiW4zZqOBf3BTee1TRM.jpg,1977-12-22,144,Drama,en,"Gena Rowlands,John Cassavetes,Ben Gazzara,Joan Blondell,Paul Stewart",John Cassavetes,Michael Lally,John Cassavetes,,Tom Cornwell,Al Ruban,Bo Harwood,Bryan Ryman,Bryan Ryman,Aleka Corwin,
[Film20288],The Town That Dreaded Sundown,48197,/sI6kUePh4S3T1rDozPR0Etg7E8X.jpg,1976-09-26,86,"Horror,Mystery,Thriller,Crime",en,"Ben Johnson,Andrew Prine,Dawn Wells,Jimmy Clem,Jim Citty",Charles B. Pierce,Charles B. Pierce,Earl E. Smith,,Tom Boutross,James W. Roberson,Jaime Mendoza-Nava,"Grant Sinclair,Myrl Teeter",,,Cheri Minns
[Film2029],Claire's Knee,2860,/wekWNf0Nj6fkfR6pOjPojMAqz69.jpg,1970-12-11,105,"Drama,Romance",fr,"Jean-Claude Brialy,Aurora Cornu,Béatrice Romand,Laurence de Monaghan,Michèle Montel",Éric Rohmer,"Barbet Schroeder,Pierre Cottrell",Éric Rohmer,,Cécile Decugis,Néstor Almendros,,,,,
[Film20349],Lady Sings the Blues,23148,/jr528gGK1RrOW6YAZHUj5lF9RrO.jpg,1972-10-12,144,"Drama,Music,Romance",en,"Diana Ross,Billy Dee Williams,Richard Pryor,James T. Callahan,Paul Hampton",Sidney J. Furie,"Brad Dexter,Jay Weston,James S. White",,,Argyle Nelson Jr.,John A. Alonzo,Michel Legrand,,Carl Anderson,"Ray Aghayan,Bob Mackie,Norma Koch",
[Film2035],Love in the Afternoon,12116,/zRvqHfzdFST7zQkVaOe4yNsanHw.jpg,1972-09-01,97,"Drama,Romance",fr,"Bernard Verley,Zouzou,Françoise Verley,Daniel Ceccaldi,Malvina Penne",Éric Rohmer,"Barbet Schroeder,Pierre Cottrell",,,Cécile Decugis,Néstor Almendros,Arié Dzierlatka,,Nicole Rachline,Daniel Hechter-Vog,
[Film203907],Cananea,401101,/u9fpTVSM6jzNam7le8mr1AIbDBt.jpg,1978-08-17,123,"War,Drama,History",es,"Yolanda Ciani,Carlos Bracho,Milton Rodríguez,José Carlos Ruiz,Steven Wilensky",Marcela Fernández Violante,,"Marcela Fernández Violante,Pedro F. Miret",,Raúl Portillo,,,Enrique Estévez,Agustín Ituarte,,
[Film20434],Ice,,,,,,,,,,,,,,,,,,
[Film204512],Der Fall,,,,,,,,,,,,,,,,,,
[Film20472],Challenge of the Masters,26615,/q7RyOyEz7rdYuUSRI9GaYFloLLj.jpg,1976-05-07,95,"Action,Drama",zh,"Gordon Liu Chia-Hui,Chen Kuan-tai,Kong Yeung,Lau Kar-leung,Lily Li Li-Li",Lau Kar-leung,Run Run Shaw,,,David Wu,Tien-You Wang,,,,,
[Film204902],The Amusement Park,,,,,,,,,,,,,,,,,,
[Film205276],The Water Was So Clear,392456,/cs40AwMf6QgTmatPGvHWjwRJcOz.jpg,1973-04-14,92,Drama,ja,"Sachie Matsuda,Yutaro Ban,Kanae Kobayashi,Akira Nitta",Yoichi Takabayashi,,Matsui Tomohiko,,,,,,,,
[Film20659],Greaser's Palace,90715,/ojPhdxrC00j0zN2hUrgn0kDdZT0.jpg,1972-07-31,91,"Western,Comedy",en,"Allan Arbus,Albert Henderson,Luana Anders,Hervé Villechaize,Toni Basil",Robert Downey Sr.,Cyma Rubin,,,Bud S. Smith,,Jack Nitzsche,,,,Pat Dobie
[Film20695],The Dynamic Rectangle,,,,,,,,,,,,,,,,,,
[Film20716],Rendezvous,1386,/xRa1Vs1z2FXmewlLWIM3ZMQilHl.jpg,1976-01-01,8,"Action,Romance",fr,"Claude Lelouch,Gunilla Friden",Claude Lelouch,,Claude Lelouch,,,,,,,,
[Film207192],V.W. Vitesse Women,571951,/mf401PeBXQpAzoWHe7PyDWpDuh1.jpg,1974-12-28,36,,fr,"Chloé Caillat,Martine Grunberg,Genevieve Olivier,Bernard Lamarche-Vadel,Djouhra Abouda",Claudine Eizykman,,,,,,,,,,
[Film207740],Soul in the Eye,327071,/6FNJxdRXIMCj3OwxviYf3ldyAO3.jpg,1973-01-01,11,"Drama,History",pt,Zózimo Bulbul,Zózimo Bulbul,,,,,José Antônio Ventura,,,,,
[Film20784],Grizzly,,,,,,,,,,,,,,,,,,
[Film208172],Heliography,381978,/G7qaQqaCGdHggG6hkAPJaQsIjH.jpg,1979-01-01,6,,ja,,Hiroshi Yamazaki,,,,,,,,,,
[Film20821],And Soon the Darkness,51992,/wLcordehg4rWmKMj2NdWFVMCuai.jpg,1970-09-10,99,"Horror,Mystery,Thriller",en,"Pamela Franklin,Michele Dotrice,Sandor Elès,John Nettleton,Clare Kelly",Robert Fuest,"Albert Fennell,Brian Clemens",,,Ann Chegwidden,Ian Wilson,Laurie Johnson,,,,
[Film20829],The Adventures of Pinocchio,58451,/cxEvILyGJDchuogf20hbiEdHrg0.jpg,1972-12-21,135,"Family,Drama",it,"Andrea Balestri,Nino Manfredi,Gina Lollobrigida,Domenico Santoro,Franco Franchi",Luigi Comencini,,,,Nino Baragli,Armando Nannuzzi,,,,Piero Gherardi,Otello Fava
[Film2088],Five Easy Pieces,26617,/xGLkuMWigSPLBvWiENSMlVq56iE.jpg,1970-09-12,98,Drama,en,"Jack Nicholson,Karen Black,Susan Anspach,Lois Smith,Ralph Waite",Bob Rafelson,"Bob Rafelson,Richard Wechsler",,,"Christopher Holmes,Gerald Shepard",László Kovács,,,Toby Carr Rafelson,,
[Film20916],Himiko,86520,/utyDraGnZQd9XWWphHNa8x3o71y.jpg,1974-03-09,100,"Drama,History",ja,"Shima Iwashita,Masao Kusakari,Rentaro Mikuni,Rie Yokoyama,Jun Hamamura",Masahiro Shinoda,"Masahiro Shinoda,Kinshirô Kuzui,Masao Katô,Kiyoshi Iwashita","Masahiro Shinoda,Taeko Tomioka",,Sachiko Yamaji,Tatsuo Suzuki,Toru Takemitsu,Kiyoshi Awazu,,"Yoshikazu Arai,Yôko Takakura","Shigeo Kobayashi,Yôko Takahashi,Kôji Takemura"
[Film20922],Demon Pond,117215,/id4G7TcqiZAXPZgjDLqsJNBsON0.jpg,1979-10-20,124,"Fantasy,Romance",ja,"Tamasaburo Bando,Gō Katō,Tsutomu Yamazaki,Hisashi Igawa,Fujio Tokita",Masahiro Shinoda,,,,"Sachiko Yamaji,Zen Ikeda","Masao Kosugi,Noritaka Sakamoto",,"Kiyoshi Awazu,Yutaka Yokoyama,Setsu Asakura",,,
[Film209502],Carro de Bois,,,,,,,,,,,,,,,,,,
[Film2101],O Lucky Man!,42464,/2xlzrpQF76OCgcKpQZvP6WtlpJy.jpg,1973-03-25,178,"Comedy,Drama,Fantasy,Music",en,"Malcolm McDowell,Ralph Richardson,Rachel Roberts,Arthur Lowe,Helen Mirren",Lindsay Anderson,"Albert Finney,Malcolm McDowell,Michael Medwin,Lindsay Anderson,David Sherwin","Malcolm McDowell,David Sherwin",,David Gladwell,Miroslav Ondříček,Alan Price,Alan Withy,Jocelyn Herbert,,"Paul Rabiger,Basil Newall"
[Film2124],McCabe & Mrs. Miller,29005,/oR839yRsFAiQHwJ78hdKZYjEBg8.jpg,1971-06-24,120,"Western,Drama",en,"Warren Beatty,Julie Christie,René Auberjonois,William Devane,John Schuck",Robert Altman,"Robert Eggenweiler,Mitchell Brower",,John W. Gusselle,Lou Lombardo,Vilmos Zsigmond,Leonard Cohen,"Philip Thomas,Al Locatelli",Leon Ericksen,Ilse Richter,
[Film21272],Yakuza Graveyard,64578,/cd01VR0TIcZRyJmPVIas9pi4LGA.jpg,1976-10-30,97,"Action,Crime,Drama",ja,"Tetsuya Watari,Meiko Kaji,Jirô Chiba,Hideo Murota,Takuzō Kawatani",Kinji Fukasaku,,,,Isamu Ichida,Tôru Nakajima,Toshiaki Tsushima,Jiro Tomita,,,
[Film21287],Secret Child,,,,,,,,,,,,,,,,,,
[Film21298],Rebellion in Patagonia,64978,/oj6OeVMhquRV64gIjxbyoHgaSCL.jpg,1974-06-13,103,"Drama,History,Thriller",es,"Héctor Alterio,Luis Brandoni,Federico Luppi,Pepe Soriano,Héctor Pellegrini",Héctor Olivera,Fernando Ayala,,,Óscar Montauti,Víctor Hugo Caula,Óscar Cardozo Ocampo,,,,
[Film2131],Cria!,51857,/diJx8NUTPoFOHwbhXEeHOsjVxLL.jpg,1976-01-26,110,Drama,es,"Geraldine Chaplin,Mónica Randall,Florinda Chico,Ana Torrent,Conchita Pérez",Carlos Saura,Elías Querejeta,,,Pablo G. del Amo,Teo Escamilla,,,Rafael Palmero,Maiki Marín,
[Film2136],Paper Moon,11293,/3GHG0kTcBWHKdXjj3RdK8GjBCd6.jpg,1973-05-09,102,"Comedy,Crime,Drama",en,"Ryan O'Neal,Tatum O'Neal,Madeline Kahn,John Hillerman,Jessie Lee Fulton",Peter Bogdanovich,Peter Bogdanovich,,,Verna Fields,László Kovács,,,Polly Platt,Polly Platt,
[Film21392],Mera Naam Joker,21466,/l6TdhdVJbV5IEJMtDWjYT544Lsb.jpg,1970-12-18,248,"Drama,Romance",hi,"Raj Kapoor,Rishi Kapoor,Dharmendra,Manoj Kumar,Simi Garewal",Raj Kapoor,Raj Kapoor,,,,Radhu Karmakar,"Shankarsingh Raghuwanshi,Jaikishan Dayabhai Panchal",,,,
[Film213],The Emigrants,40732,/4R6jkZ0ympdbS9jR7oIurfh6NZy.jpg,1971-03-08,191,"Drama,History",sv,"Max von Sydow,Liv Ullmann,Allan Edwall,Eddie Axberg,Monica Zetterlund",Jan Troell,Bengt Forslund,"Jan Troell,Bengt Forslund",,Jan Troell,Jan Troell,Erik Nordgren,P.A. Lundgren,,Ulla-Britt Söderlund,Cecilia Drott
[Film214551],I-94,,,,,,,,,,,,,,,,,,
